firm_id,company_name,ticker,cik,sic,sic_description,sector,industry,exchange,source,source_date,inclusion_reason,notes
CIK0001679788,"Coinbase Global, Inc.",COIN,0001679788,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001913847,Coincheck Group N.V.,CNCK,0001913847,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0002087587,CoinShares PLC,CSHR,0002087587,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000711669,COLONY BANKCORP INC,CBAN,0000711669,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000887343,"COLUMBIA BANKING SYSTEM, INC.",COLB,0000887343,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001723596,"Columbia Financial, Inc.",CLBK,0001723596,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000022356,COMMERCE BANCSHARES INC /MO/,CBSH,0000022356,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001981546,"Commercial Bancgroup, Inc.",CBK,0001981546,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000718413,COMMUNITY BANCORP /VT,CMTV,0000718413,6021,National Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000723188,"COMMUNITY FINANCIAL SYSTEM, INC.",CBU,0000723188,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000350852,COMMUNITY TRUST BANCORP INC /KY/,CTBI,0000350852,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001127371,Community West Bancshares,CWBC,0001127371,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000712771,"ConnectOne Bancorp, Inc.",CNOB,0000712771,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001839341,"Core Scientific, Inc./tx",CORZ,0001839341,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001889539,"Corebridge Financial, Inc.",CRBD,0001889539,6311,Life Insurance,Financials,Life Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_631,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000874866,CORVEL CORP,CRVL,0000874866,6411,"Insurance Agents, Brokers & Service",Financials,Insurance Agents and Brokers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_641,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001958928,COTWO ADVISORS PHYSICAL EUROPEAN CARBON ALLOWANCE TRUST,CTWO,0001958928,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000025475,CRAWFORD & CO,CRD-A,0000025475,6411,"Insurance Agents, Brokers & Service",Financials,Insurance Agents and Brokers,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_641,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001001290,CREDICORP LTD,BAP,0001001290,6029,"Commercial Banks, NEC",Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000885550,CREDIT ACCEPTANCE CORP,CACC,0000885550,6141,Personal Credit Institutions,Financials,Consumer Finance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_614,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001053092,CREDIT SUISSE AG,GLDI,0001053092,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000039263,"CULLEN/FROST BANKERS, INC.",CFR,0000039263,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001488813,"Customers Bancorp, Inc.",CUBB,0001488813,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000354647,CVB FINANCIAL CORP,CVBF,0000354647,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001850235,D-MARKET Electronic Services & Trading,HEPS,0001850235,5961,Retail-Catalog & Mail-Order Houses,Financial Technology,Brokerage or Crypto Platform,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,fintech_name_keyword_brokerage_or_crypto_platform,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented. Included by fintech/capital-markets name keyword outside core financial SIC groups."
CIK0001841408,Dave Inc./DE,DAVE,0001841408,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001805526,DeFi Development Corp.,DFDV,0001805526,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001888274,"Defi Technologies, Inc.",DEFT,0001888274,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001159508,DEUTSCHE BANK AKTIENGESELLSCHAFT,DB,0001159508,6022,State Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001854368,Digi Power X Inc.,DGXX,0001854368,6199,Finance Services,Financials,Finance Services,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001679688,"DigitalBridge Group, Inc.",DBRG,0001679688,6282,Investment Advice,Financials,Asset Management and Investment Advice,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_628,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000846617,"Dime Commercial Bancshares, Inc. /NY/",DCBG,0000846617,6021,National Commercial Banks,Financials,Commercial Banks,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000012239,Dominari Holdings Inc.,DOMH,0000012239,6211,"Security Brokers, Dealers & Flotation Companies",Financials,Brokers and Dealers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_621,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000800457,DONEGAL GROUP INC,DGICA,0000800457,6331,"Fire, Marine & Casualty Insurance",Financials,Property and Casualty Insurance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_633,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000826675,DYNEX CAPITAL INC,DX,0000826675,6798,Real Estate Investment Trusts,Financials,Mortgage REIT or Selected Investment Vehicle,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,selected_investment_sic_6798,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001050441,EAGLE BANCORP INC,EGBN,0001050441,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001478454,"Eagle Bancorp Montana, Inc.",EBMT,0001478454,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0000880641,EAGLE FINANCIAL SERVICES INC,EFSI,0000880641,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001499494,Eason Technology Ltd,DXF,0001499494,6199,Finance Services,Financials,Finance Services,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_619,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001069157,EAST WEST BANCORP INC,EWBC,0001069157,6022,State Commercial Banks,Financials,Commercial Banks,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_602,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001810546,"Eastern Bankshares, Inc.",EBC,0001810546,6035,"Savings Institution, Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001914605,"ECB Bancorp, Inc. /MD/",ECBK,0001914605,6036,"Savings Institutions, Not Federally Chartered",Financials,Savings Institutions,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_603,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001333493,"eHealth, Inc.",EHTH,0001333493,6411,"Insurance Agents, Brokers & Service",Financials,Insurance Agents and Brokers,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_641,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001892492,Eightco Holdings Inc.,ORBS,0001892492,6153,Short-Term Business Credit Institutions,Financials,Business Finance,Nasdaq,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_615,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
CIK0001156039,"Elevance Health, Inc.",ELV,0001156039,6324,Hospital & Medical Service Plans,Financials,Health and Accident Insurance,NYSE,SEC_CURRENT_LISTED_WITH_SEC_SIC,2026-06-27,financial_sic_632,"Current-listed SEC ticker universe as of source_date; not point-in-time for 2015-2025. Delisted, merged, bankrupt, and formerly listed firms are not fully represented."
